nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
USA,Ground_vehicles,2025-03-16,10.3 ~ 11.3,10.3,11315.0,1193.566548828988,0.5463287582854618,0.0153778170570039,0.0100468404772425,0.1153009876106681,0.3123919221259643,0.5444150763433607,0.22714572610211287
USA,Ground_vehicles,2025-03-16,10.7 ~ 11.7,10.7,20715.0,1688.4578842108892,0.5158304127443882,0.075309678976587,0.0627617668356263,0.1046613700647359,0.2757718906932119,0.5170318761529897,0.17736692480834193
USA,Ground_vehicles,2025-03-16,11.0 ~ 12.0,11.0,21622.0,1793.665274786263,0.5072824438072335,0.0721505873647211,0.0601290352418832,0.1033486433764146,0.2819750687284129,0.5121232240597264,0.17001033818248715
USA,Ground_vehicles,2025-03-16,11.3 ~ 12.3,11.3,21622.0,1793.665274786263,0.5072824438072335,0.0721505873647211,0.0601290352418832,0.1033486433764146,0.2819750687284129,0.5121232240597264,0.17001033818248715
USA,Ground_vehicles,2025-03-16,11.7 ~ 12.7,11.7,17952.0,2010.296934682964,0.4908705548128344,0.086900623885918,0.0724214572192513,0.0928499784035167,0.2405706602534761,0.49906109055096215,0.1328186702939841
USA,Ground_vehicles,2025-03-16,12.0 ~ 13.0,12.0,4650.0,2325.0,0.5029888387096775,0.0,0.0,0.1154075028902983,0.3261147565911387,0.5119308418362349,0.18844644957946535
USA,Ground_vehicles,2025-03-13,1.0 ~ 2.0,1.0,278.0,46.00719424460432,0.4269539568345324,0.0,0.0,0.2618239731943929,0.3160272728457894,0.2573137943239573,0.20656580483964593
USA,Ground_vehicles,2025-03-13,1.3 ~ 2.3,1.3,159.0,61.4454926624738,0.2850867924528301,0.0,0.0,0.146448007875083,0.110497621012508,0.36158187893764826,-0.08058312650519947
USA,Ground_vehicles,2025-03-13,1.7 ~ 2.7,1.7,844.0,90.99760212141727,0.613573578199052,0.1833412322274881,0.2286255924170616,0.2037455334456014,0.5664866042660311,0.5557348329430514,0.4379081426944109
USA,Ground_vehicles,2025-03-13,2.0 ~ 3.0,2.0,1548.0,210.6063584348468,0.6387297803617571,0.0999612403100775,0.1287596899224806,0.2556041245121594,0.8804685254761632,0.6224378977658246,0.6021581462704176
USA,Ground_vehicles,2025-03-13,2.3 ~ 3.3,2.3,1865.0,225.3759479126772,0.670747292225201,0.082970509383378,0.1068739946380697,0.2691820921590833,0.9566612710668784,0.6455558793963545,0.6685907688684211
USA,Ground_vehicles,2025-03-13,2.7 ~ 3.7,2.7,3149.0,241.11112824933085,0.6063056843442363,0.0491394093362972,0.0632962845347729,0.2128341519568739,0.7281118584275763,0.5901309054518753,0.4905144784038972
USA,Ground_vehicles,2025-03-13,3.0 ~ 4.0,3.0,5358.0,389.7162125171084,0.5535240014930946,0.1065658827920865,0.1340238895110115,0.1772092071148566,0.5462853045603249,0.5335768733736321,0.35345833985017727
USA,Ground_vehicles,2025-03-13,3.3 ~ 4.3,3.3,5437.0,451.5553552817117,0.5411542210778003,0.1050174728710685,0.1309067500459812,0.1533527360720898,0.4334914896553689,0.5130386387410759,0.28763980935704997
USA,Ground_vehicles,2025-03-13,3.7 ~ 4.7,3.7,6023.0,570.6296640655266,0.5461785987049644,0.0947999335879129,0.1181703470031545,0.1739587871888644,0.4726668091763836,0.5228661892919136,0.3194331984284839
USA,Ground_vehicles,2025-03-13,4.0 ~ 5.0,4.0,5382.0,616.1876935463891,0.5167795615013006,0.1060906726124117,0.1322445187662579,0.1868775860362498,0.4975643240356991,0.4813594149403124,0.30692895370533074
USA,Ground_vehicles,2025-03-13,4.3 ~ 5.3,4.3,4978.0,697.1624146243471,0.4643695660907995,0.1342406588991563,0.2058356769787062,0.1608072429189458,0.4118407368702366,0.45731481776728555,0.2086101552526062
USA,Ground_vehicles,2025-03-13,4.7 ~ 5.7,4.7,6241.0,591.7497676654382,0.4986276237782407,0.1070741868290338,0.1641804198045184,0.172914437547121,0.4560532533001641,0.495231668474657,0.26565437253357793
USA,Ground_vehicles,2025-03-13,5.0 ~ 6.0,5.0,10067.0,1043.6562663487964,0.5652944670706268,0.0663802523095261,0.1017830535412734,0.1327055030483779,0.3552637151530521,0.5885093427721979,0.2719791492468128
USA,Ground_vehicles,2025-03-13,5.3 ~ 6.3,5.3,16191.0,1041.6052563005314,0.6350582113519857,0.042856525230066,0.0648687542461861,0.145462899314891,0.4205504515993076,0.6419545222571585,0.3719798026782726
USA,Ground_vehicles,2025-03-13,5.7 ~ 6.7,5.7,20238.0,967.8744245855274,0.6652173683170274,0.0012669236090522,0.0012669236090522,0.1662085772076552,0.5126795530951942,0.6664776498745884,0.4466345719180254
USA,Ground_vehicles,2025-03-13,6.0 ~ 7.0,6.0,28178.0,1171.1417044367608,0.6856834054936475,0.0012382000141954,0.0012382000141954,0.1722556941892332,0.5445543250582999,0.6774802577419301,0.4817422880680907
USA,Ground_vehicles,2025-03-13,6.3 ~ 7.3,6.3,25222.0,1043.5283065426631,0.6728840932519229,0.0107418127031956,0.0120787407818571,0.1738576469575444,0.5562370135105748,0.657144654949397,0.4739002116246689
USA,Ground_vehicles,2025-03-13,6.7 ~ 7.7,6.7,19614.0,1020.7164870087936,0.6562912868359335,0.012505863158968,0.0142250433363923,0.1732206900942395,0.5575467225051945,0.640052421767567,0.4573193250329268
USA,Ground_vehicles,2025-03-13,7.0 ~ 8.0,7.0,17052.0,1155.1285788289042,0.6348902533427164,0.0199478067088904,0.0182166314801782,0.1529316897695798,0.4691639962090638,0.6093313829942396,0.39297436946687486
USA,Ground_vehicles,2025-03-13,7.3 ~ 8.3,7.3,10725.0,686.2943014763015,0.5119966526806526,0.0308531468531468,0.0281006993006992,0.0974459358656261,0.2611701832481238,0.49886903526926685,0.16386531698878487
USA,Ground_vehicles,2025-03-13,7.7 ~ 8.7,7.7,9063.0,684.5884420169921,0.5239255323844202,0.0104667328699106,0.0034889109566368,0.1044349871312566,0.2797032601605875,0.5083131362372928,0.18662041944731272
USA,Ground_vehicles,2025-03-13,8.0 ~ 9.0,8.0,12381.0,750.7360808227661,0.5129665051288265,0.0695307325741054,0.0733721024149907,0.0978720763394463,0.2659591725068099,0.5027189460706741,0.1667137124156654
USA,Ground_vehicles,2025-03-13,8.3 ~ 9.3,8.3,11313.0,721.4346474557293,0.509089339697693,0.0677097144877574,0.0775037567400335,0.0964374422910601,0.2635226779392139,0.5041840210301494,0.16106972801729724
USA,Ground_vehicles,2025-03-13,8.7 ~ 9.7,8.7,7663.0,815.2170385836704,0.5211561398929924,0.0999608508417069,0.1144199399712906,0.1016392742197751,0.2756380358971478,0.5178376561368794,0.18063536247711282
USA,Ground_vehicles,2025-03-13,9.0 ~ 10.0,9.0,10714.0,780.6447980835044,0.4981367369796528,0.1293111816315101,0.1336718312488333,0.0786573979848079,0.1948043561964925,0.4881164650827248,0.1153924146509669
USA,Ground_vehicles,2025-03-13,9.3 ~ 10.3,9.3,10353.0,895.2780063749638,0.4989354776393315,0.0799005119289095,0.068122283396117,0.0669813738823394,0.144015294244232,0.50151120855202,0.0915021656282988
USA,Ground_vehicles,2025-03-13,9.7 ~ 10.7,9.7,11555.0,1288.9546257031586,0.5028894504543487,0.071588922544353,0.0610359151882302,0.0750849567268862,0.1659114461948844,0.5007611995377718,0.10814454321735145
USA,Ground_vehicles,2025-03-13,10.0 ~ 11.0,10.0,11544.0,1290.172357934858,0.5028922037422037,0.0716571379071379,0.0610940748440748,0.0749888756470199,0.1650879973995108,0.4997626938037705,0.10780909805715602
USA,Ground_vehicles,2025-03-13,10.3 ~ 11.3,10.3,12136.0,1297.4224868160843,0.5431195369149637,0.017120138431114,0.0123525049439683,0.1118404599920672,0.3033642306317415,0.5444150763433607,0.2186255720700504
USA,Ground_vehicles,2025-03-13,10.7 ~ 11.7,10.7,21874.0,1781.2640976240548,0.5103312471427265,0.0715095547225016,0.0603456157995794,0.1037211510883803,0.2731275581786975,0.5170318761529897,0.17036101064109405
USA,Ground_vehicles,2025-03-13,11.0 ~ 12.0,11.0,22506.0,1855.503904355664,0.5013693814982672,0.0695014662756598,0.0586510263929618,0.1026826054779454,0.2791140581921246,0.5121232240597264,0.1627009781245563
USA,Ground_vehicles,2025-03-13,11.3 ~ 12.3,11.3,22506.0,1855.503904355664,0.5013693814982672,0.0695014662756598,0.0586510263929618,0.1026826054779454,0.2791140581921246,0.5121232240597264,0.1627009781245563
USA,Ground_vehicles,2025-03-13,11.7 ~ 12.7,11.7,18613.0,2080.743623888066,0.4842443829581475,0.0840380379304787,0.0709181754687584,0.0925391619754572,0.23914572494443,0.49906109055096215,0.1255109912402972
USA,Ground_vehicles,2025-03-13,12.0 ~ 13.0,12.0,4741.0,2370.5,0.4994728749209028,0.0,0.0,0.1132716285988096,0.3205581557020565,0.5119308418362349,0.18165764541649482
USA,Ground_vehicles,2025-03-10,1.0 ~ 2.0,1.0,315.0,49.907936507936505,0.4134279365079365,0.0,0.0,0.2349761155381997,0.3332717893327874,0.2573137943239573,0.18090153530419573
USA,Ground_vehicles,2025-03-10,1.3 ~ 2.3,1.3,175.0,66.67619047619047,0.2582114285714285,0.0,0.0,0.1495434831937321,0.1425581869119895,0.36158187893764826,-0.09472073537985343
USA,Ground_vehicles,2025-03-10,1.7 ~ 2.7,1.7,970.0,105.11094747177222,0.6194921649484536,0.1988144329896907,0.2611855670103092,0.2020072439916406,0.6075871992092884,0.5557348329430514,0.45635552678357927
USA,Ground_vehicles,2025-03-10,2.0 ~ 3.0,2.0,1723.0,225.9032418539093,0.6403322692977365,0.1119268717353453,0.1509692396982008,0.2536593851063771,0.9112433322781284,0.6224378977658246,0.6127134494272004
USA,Ground_vehicles,2025-03-10,2.3 ~ 3.3,2.3,2044.0,239.5028305842885,0.6809131115459883,0.0943493150684931,0.1272602739726027,0.2740201473526391,0.9736509453759044,0.6455558793963545,0.6876362944930221
USA,Ground_vehicles,2025-03-10,2.7 ~ 3.7,2.7,3353.0,251.0055430105236,0.6184738741425589,0.0575156576200417,0.0775782881002087,0.2184783292289028,0.7534351616471927,0.5901309054518753,0.5148743502375235
USA,Ground_vehicles,2025-03-10,3.0 ~ 4.0,3.0,5694.0,419.8129551574757,0.5626663856691255,0.1082595714787495,0.1313751317175975,0.1802252324132864,0.5544407830716808,0.5335768733736321,0.36732517121924396
USA,Ground_vehicles,2025-03-10,3.3 ~ 4.3,3.3,5692.0,469.89967791051765,0.5521283380182713,0.1082976106816584,0.1302319044272663,0.1565632773857588,0.4362310810569464,0.5130386387410759,0.30166443074914984
USA,Ground_vehicles,2025-03-10,3.7 ~ 4.7,3.7,6329.0,599.6056986359088,0.5552737557276032,0.0973976931584768,0.1171243482382683,0.1756314559535426,0.4783081448412256,0.5228661892919136,0.3315209176247907
USA,Ground_vehicles,2025-03-10,4.0 ~ 5.0,4.0,5718.0,646.9126734289379,0.5284557887373208,0.1078051766351871,0.1296397341727877,0.1881478414872666,0.4981301472974045,0.4813594149403124,0.3196395902178761
USA,Ground_vehicles,2025-03-10,4.3 ~ 5.3,4.3,5226.0,728.5970149253731,0.4746302908534252,0.1331209337925755,0.2060639112131649,0.161668543725921,0.4103484967039813,0.45731481776728555,0.21894759037731432
USA,Ground_vehicles,2025-03-10,4.7 ~ 5.7,4.7,6780.0,634.7097345132743,0.5087029498525074,0.1026091445427728,0.1588333333333333,0.1728878355921352,0.4440345179040795,0.495231668474657,0.27170974281892796
USA,Ground_vehicles,2025-03-10,5.0 ~ 6.0,5.0,10738.0,1083.327745700627,0.5676003352579625,0.0647876699571614,0.1002877630843732,0.1315889074141297,0.3439649036955398,0.5885093427721979,0.26977886052638766
USA,Ground_vehicles,2025-03-10,5.3 ~ 6.3,5.3,17143.0,1086.1889345366567,0.637206393280056,0.0425678119349005,0.0648042932975558,0.1437568049260726,0.4136797143669026,0.6419545222571585,0.37070377024499895
USA,Ground_vehicles,2025-03-10,5.7 ~ 6.7,5.7,21187.0,1007.4945629283006,0.6660048189927786,0.001607117572096,0.001607117572096,0.1664392020761489,0.5053385116172627,0.6664776498745884,0.4451310519440423
USA,Ground_vehicles,2025-03-10,6.0 ~ 7.0,6.0,29503.0,1234.0723080622954,0.6884952513303731,0.0011541199200081,0.0011541199200081,0.1723311015201014,0.542406817712851,0.6774802577419301,0.4838892352411401
USA,Ground_vehicles,2025-03-10,6.3 ~ 7.3,6.3,26399.0,1103.5667754370206,0.6764123565286565,0.0099962119777264,0.0110007954846774,0.1744219261514474,0.5557690239446093,0.657144654949397,0.4776484443190754
USA,Ground_vehicles,2025-03-10,6.7 ~ 7.7,6.7,20576.0,1080.1870399170552,0.6585184826982892,0.0111702954898911,0.0124591757387247,0.174306495179938,0.5562520657781542,0.640052421767567,0.45983854639225324
USA,Ground_vehicles,2025-03-10,7.0 ~ 8.0,7.0,18055.0,1223.7034828763965,0.6388508280254775,0.0164264746607587,0.0160470783716422,0.152647356795416,0.4712113230275337,0.6093313829942396,0.39742733821939336
USA,Ground_vehicles,2025-03-10,7.3 ~ 8.3,7.3,11181.0,713.2430358047878,0.5135221089348001,0.026525355513818,0.0259127090600125,0.0966078957056596,0.2623964935574646,0.49886903526926685,0.1652409998294051
USA,Ground_vehicles,2025-03-10,7.7 ~ 8.7,7.7,9472.0,713.0521589949324,0.5266288429054056,0.0070460304054054,0.0035230152027027,0.1036447088498184,0.2818872827306171,0.5083131362372928,0.18952468414868012
USA,Ground_vehicles,2025-03-10,8.0 ~ 9.0,8.0,12910.0,786.6267944745675,0.5148744384198296,0.0667846630518977,0.0738024786986832,0.0970369325741645,0.265396963552363,0.5027189460706741,0.16787822437716005
USA,Ground_vehicles,2025-03-10,8.3 ~ 9.3,8.3,11806.0,757.3863007510306,0.5089131543283076,0.067376757580891,0.0778773504997459,0.096375944803359,0.2631666453795284,0.5041840210301494,0.1607340264787277
USA,Ground_vehicles,2025-03-10,8.7 ~ 9.7,8.7,8063.0,859.5698457976766,0.5201033238248791,0.0986543470172392,0.1140295175492992,0.102271518250428,0.276308479157048,0.5178376561368794,0.18022687853896116
USA,Ground_vehicles,2025-03-10,9.0 ~ 10.0,9.0,11391.0,828.1331284932548,0.4989884470195768,0.1271538934246334,0.1339425862523044,0.0790545776206889,0.1949892102517128,0.4881164650827248,0.11657020272877597
USA,Ground_vehicles,2025-03-10,9.3 ~ 10.3,9.3,11075.0,955.2218329571106,0.4979811467268624,0.0805336343115124,0.0733923250564334,0.0671047508908647,0.1441005066097053,0.50151120855202,0.09065837952121016
USA,Ground_vehicles,2025-03-10,9.7 ~ 10.7,9.7,12590.0,1424.2097537728357,0.5032394757744243,0.0708427323272438,0.0645607625099285,0.0734100398847009,0.1634081443598532,0.5007611995377718,0.10654547440946621
USA,Ground_vehicles,2025-03-10,10.0 ~ 11.0,10.0,12581.0,1425.2221445036166,0.5032417931801924,0.0708934106986726,0.0646069469835466,0.073286495712212,0.1622984276689934,0.4997626938037705,0.10609597573830036
USA,Ground_vehicles,2025-03-10,10.3 ~ 11.3,10.3,13168.0,1430.8112089914944,0.5402408945929527,0.0181462636695018,0.0156819562575941,0.1090068440122888,0.2947321286483936,0.5444150763433607,0.21098525154505207
USA,Ground_vehicles,2025-03-10,10.7 ~ 11.7,10.7,23579.0,1924.5715921552471,0.5053423300394418,0.0690207387929937,0.0572975953178675,0.1027556214290858,0.2693215700917006,0.5170318761529897,0.16346165675174928
USA,Ground_vehicles,2025-03-10,11.0 ~ 12.0,11.0,23923.0,1965.1997480010268,0.4959253772520168,0.0680282573255862,0.0564736864105672,0.1020939808998999,0.2752089633321022,0.5121232240597264,0.15556455332094016
USA,Ground_vehicles,2025-03-10,11.3 ~ 12.3,11.3,23923.0,1965.1997480010268,0.4959253772520168,0.0680282573255862,0.0564736864105672,0.1020939808998999,0.2752089633321022,0.5121232240597264,0.15556455332094016
USA,Ground_vehicles,2025-03-10,11.7 ~ 12.7,11.7,19753.0,2204.0041295716383,0.4783768997114362,0.0823895104541082,0.0683956867311294,0.0921776263578522,0.2365091828745702,0.49906109055096215,0.11852475676299767
USA,Ground_vehicles,2025-03-10,12.0 ~ 13.0,12.0,4922.0,2461.0,0.4970941487200326,0.0,0.0,0.1116514531401219,0.3137003431922731,0.5119308418362349,0.17591623079438073
USA,Ground_vehicles,2025-03-07,1.0 ~ 2.0,1.0,368.0,58.10869565217391,0.4184798913043478,0.0,0.0,0.2141851080264845,0.3290077432975358,0.2573137943239573,0.17068675176806591
USA,Ground_vehicles,2025-03-07,1.3 ~ 2.3,1.3,204.0,78.29084967320262,0.2588848039215686,0.0,0.0,0.1399793057763424,0.1471374294170928,0.36158187893764826,-0.09889221443549545
USA,Ground_vehicles,2025-03-07,1.7 ~ 2.7,1.7,1110.0,120.03028743028742,0.6183254054054053,0.2032612612612612,0.2741261261261262,0.1966891841433598,0.633205127149401,0.5557348329430514,0.46017770938563346
USA,Ground_vehicles,2025-03-07,2.0 ~ 3.0,2.0,1917.0,242.7359341232581,0.6387689097548253,0.1176943140323421,0.1661241523213354,0.2484207073288122,0.9323083451515104,0.6224378977658246,0.6146757797712672
USA,Ground_vehicles,2025-03-07,2.3 ~ 3.3,2.3,2234.0,256.04086200281364,0.6859574753804835,0.1009937332139659,0.1425514771709937,0.2713690340825186,0.9898589296676424,0.6455558793963545,0.6963122756587657
USA,Ground_vehicles,2025-03-07,2.7 ~ 3.7,2.7,3579.0,263.6046621163134,0.6299148924280525,0.063039955294775,0.0889801620564403,0.22011626568419,0.7768605966808432,0.5901309054518753,0.5352069040684438
USA,Ground_vehicles,2025-03-07,3.0 ~ 4.0,3.0,6085.0,454.63754587784166,0.5740838290879211,0.1128249794576828,0.1348841413311421,0.1804934518795098,0.5601129505731363,0.5335768733736321,0.380810080580529
USA,Ground_vehicles,2025-03-07,3.3 ~ 4.3,3.3,5992.0,493.2645137961727,0.564510230307076,0.1145761014686248,0.1346111481975968,0.1574208215385262,0.4370448603841907,0.5130386387410759,0.31488843595967
USA,Ground_vehicles,2025-03-07,3.7 ~ 4.7,3.7,6684.0,634.6644923199681,0.5670865200478754,0.1027139437462597,0.1206747456612806,0.1768222024864439,0.4820968305467772,0.5228661892919136,0.3453883514759239
USA,Ground_vehicles,2025-03-07,4.0 ~ 5.0,4.0,6115.0,684.5072226764786,0.5424403434178251,0.1122714636140637,0.131903515944399,0.1890380485403327,0.4974919854135995,0.4813594149403124,0.3340045148884153
USA,Ground_vehicles,2025-03-07,4.3 ~ 5.3,4.3,5517.0,765.8365053471089,0.4883367409824179,0.1306235272793184,0.2023744788834511,0.1632210981746623,0.4110868026778972,0.45731481776728555,0.23393389765848277
USA,Ground_vehicles,2025-03-07,4.7 ~ 5.7,4.7,7355.0,681.7887151597553,0.5206194425560844,0.0979809653297076,0.1518014955812372,0.172881781278748,0.4372499062509684,0.495231668474657,0.28136292766930304
USA,Ground_vehicles,2025-03-07,5.0 ~ 6.0,5.0,11500.0,1137.593768115942,0.5730031217391304,0.0626652173913043,0.0970869565217391,0.1308486946642464,0.3368152796366387,0.5885093427721979,0.27230784050451917
USA,Ground_vehicles,2025-03-07,5.3 ~ 6.3,5.3,18242.0,1144.6197028312477,0.6404346343602676,0.0419290647955268,0.0636289880495559,0.1427330716134927,0.4106561578705802,0.6419545222571585,0.3722433606257569
USA,Ground_vehicles,2025-03-07,5.7 ~ 6.7,5.7,22396.0,1060.7164680767823,0.6661905161636007,0.0019744597249508,0.0019744597249508,0.1668264500575885,0.5026839132939568,0.6664776498745884,0.4446906750288423
USA,Ground_vehicles,2025-03-07,6.0 ~ 7.0,6.0,31169.0,1308.7751618289844,0.6902308992909622,0.0014187173152812,0.0014187173152812,0.1722983485854982,0.5449162464903452,0.6774802577419301,0.4864387095301889
USA,Ground_vehicles,2025-03-07,6.3 ~ 7.3,6.3,27889.0,1173.223840428638,0.6782734698268135,0.0103022697120728,0.0109727849689841,0.174623384710455,0.5593637938624902,0.657144654949397,0.48084078740018577
USA,Ground_vehicles,2025-03-07,6.7 ~ 7.7,6.7,21822.0,1147.4012281184123,0.6589107322885163,0.0111401338099165,0.0119970671799101,0.1742674753462575,0.5589403339662501,0.640052421767567,0.46110000207988505
USA,Ground_vehicles,2025-03-07,7.0 ~ 8.0,7.0,19266.0,1300.2036333437145,0.6415676061455414,0.0144674556213017,0.015438077442126,0.1514774609072581,0.4757915706687796,0.6093313829942396,0.40089018814247895
USA,Ground_vehicles,2025-03-07,7.3 ~ 8.3,7.3,11816.0,749.4542799110166,0.516699297562627,0.0235892010832769,0.0251718009478673,0.0959003881053015,0.263761308719284,0.49886903526926685,0.1684014718442794
USA,Ground_vehicles,2025-03-07,7.7 ~ 8.7,7.7,10025.0,750.1351392946206,0.5299632418952619,0.0035541147132169,0.0035541147132169,0.1032096179006091,0.2855495156483286,0.5083131362372928,0.193788836127961
USA,Ground_vehicles,2025-03-07,8.0 ~ 9.0,8.0,13589.0,832.3173697913928,0.5161685260136875,0.066550150857311,0.0762609463536684,0.0965592705020391,0.2654998024628763,0.5027189460706741,0.1688884343881833
USA,Ground_vehicles,2025-03-07,8.3 ~ 9.3,8.3,12459.0,805.3963189738532,0.5071552130989645,0.0697263022714503,0.080317842523477,0.0965284796737692,0.2626142043153175,0.5041840210301494,0.1588937105986955
USA,Ground_vehicles,2025-03-07,8.7 ~ 9.7,8.7,8593.0,917.1146475813646,0.5151161061328988,0.1010962411264983,0.1164529268008844,0.1029172302895728,0.2767706821743034,0.5178376561368794,0.17582361866979734
USA,Ground_vehicles,2025-03-07,9.0 ~ 10.0,9.0,12255.0,888.6683775329798,0.4965791595267238,0.1297886576907384,0.1363492452060383,0.0795274936188886,0.1953360570942354,0.4881164650827248,0.11459137728928402
USA,Ground_vehicles,2025-03-07,9.3 ~ 10.3,9.3,12044.0,1036.3420624377284,0.4947398621720358,0.082597974094985,0.078876619063434,0.0675996071240374,0.1452240341888194,0.50151120855202,0.08812080390152158
USA,Ground_vehicles,2025-03-07,9.7 ~ 10.7,9.7,13901.0,1589.5155960002876,0.5019126177972808,0.0715639162650169,0.0683396877922451,0.0718361135740481,0.1611456957338384,0.5007611995377718,0.10341698611696504
USA,Ground_vehicles,2025-03-07,10.0 ~ 11.0,10.0,13884.0,1591.4410328435608,0.5018894915010084,0.0716515413425525,0.0684233650244886,0.0715976029640741,0.1595517652818908,0.4997626938037705,0.10270423291395135
USA,Ground_vehicles,2025-03-07,10.3 ~ 11.3,10.3,14473.0,1595.3299454156013,0.5360341048849583,0.0188606370482968,0.01932633179023,0.1064836904183168,0.2880567327346169,0.5444150763433607,0.20287513470418472
USA,Ground_vehicles,2025-03-07,10.7 ~ 11.7,10.7,25835.0,2117.0387962066966,0.5012409483259145,0.0658819431004451,0.0553826204760983,0.1019807290861742,0.2666287171968667,0.5170318761529897,0.1579474767238631
USA,Ground_vehicles,2025-03-07,11.0 ~ 12.0,11.0,25896.0,2124.229101019462,0.4914127239728143,0.0657267531665121,0.0552521624961383,0.1019621495634496,0.2728518735032861,0.5121232240597264,0.15017918945866604
USA,Ground_vehicles,2025-03-07,11.3 ~ 12.3,11.3,25896.0,2124.229101019462,0.4914127239728143,0.0657267531665121,0.0552521624961383,0.1019621495634496,0.2728518735032861,0.5121232240597264,0.15017918945866604
USA,Ground_vehicles,2025-03-07,11.7 ~ 12.7,11.7,21384.0,2382.03367003367,0.4740723999251777,0.0795950243172465,0.0669103067714178,0.0921909793243111,0.2346224714607363,0.49906109055096215,0.11360087515159409
USA,Ground_vehicles,2025-03-07,12.0 ~ 13.0,12.0,5200.0,2600.0,0.4937148653846154,0.0,0.0,0.110283754370567,0.3067945805294973,0.5119308418362349,0.16932644111173564
USA,Ground_vehicles,2025-03-04,1.0 ~ 2.0,1.0,412.0,64.18446601941747,0.416657281553398,0.0,0.0,0.1957411538564967,0.3215335068216746,0.2573137943239573,0.15409154779344245
USA,Ground_vehicles,2025-03-04,1.3 ~ 2.3,1.3,233.0,85.73891273247497,0.2584463519313305,0.0,0.0,0.1266131459037432,0.1536760322453514,0.36158187893764826,-0.10605517415907453
USA,Ground_vehicles,2025-03-04,1.7 ~ 2.7,1.7,1249.0,134.75696747874494,0.6144485988791033,0.2169095276220977,0.2953402722177742,0.1894609376851604,0.6400455065356934,0.5557348329430514,0.45376473705380604
USA,Ground_vehicles,2025-03-04,2.0 ~ 3.0,2.0,2076.0,250.18936370309203,0.6380248554913295,0.1339258188824663,0.1879624277456648,0.2417363337725935,0.9357982804876084,0.6224378977658246,0.6106420811862504
USA,Ground_vehicles,2025-03-04,2.3 ~ 3.3,2.3,2389.0,263.98686439833364,0.6900441188781917,0.1163792381749686,0.1633361239012139,0.2662415165450882,0.9838165499351076,0.6455558793963545,0.6949718800256114
USA,Ground_vehicles,2025-03-04,2.7 ~ 3.7,2.7,3755.0,270.2344835457485,0.6417633288948069,0.0740426098535286,0.1039174434087883,0.2208339706285794,0.7852489542254819,0.5901309054518753,0.5503266550905263
USA,Ground_vehicles,2025-03-04,3.0 ~ 4.0,3.0,6450.0,490.7533643410853,0.5846241705426357,0.1168046511627906,0.1358852713178294,0.1787051594960725,0.5575488589913643,0.5335768733736321,0.3893055768111443
USA,Ground_vehicles,2025-03-04,3.3 ~ 4.3,3.3,6294.0,521.0297426120114,0.5746850015888146,0.1185700667302192,0.1358643152208452,0.1567288147423824,0.4345027114933728,0.5130386387410759,0.32375579513453445
USA,Ground_vehicles,2025-03-04,3.7 ~ 4.7,3.7,7042.0,672.520477137177,0.5773526838966202,0.1059755751207043,0.1214328315819369,0.1766063056839479,0.4835423905737797,0.5228661892919136,0.35599209954319816
USA,Ground_vehicles,2025-03-04,4.0 ~ 5.0,4.0,6548.0,725.3393402565669,0.5534514508246794,0.1139706780696395,0.130594074526573,0.1876775729482995,0.4943922313862974,0.4813594149403124,0.3430773274598839
USA,Ground_vehicles,2025-03-04,4.3 ~ 5.3,4.3,5785.0,799.9405790838375,0.5012223854796888,0.1293586862575626,0.2022368193604148,0.1641140313596525,0.4111266169161093,0.45731481776728555,0.24742749379828177
USA,Ground_vehicles,2025-03-04,4.7 ~ 5.7,4.7,7866.0,723.2857932875668,0.5311094711416221,0.0951360284769895,0.1487337909992372,0.1732197905904271,0.4334469577903572,0.495231668474657,0.2908116886190355
USA,Ground_vehicles,2025-03-04,5.0 ~ 6.0,5.0,12135.0,1177.7266625463535,0.5779913967861559,0.0616679027606097,0.0964103831891223,0.1307955134550227,0.3322495153622872,0.5885093427721979,0.2757402973628426
USA,Ground_vehicles,2025-03-04,5.3 ~ 6.3,5.3,19163.0,1192.6522640356045,0.6425086834003028,0.041937066221364,0.0639377967959087,0.1429531462538752,0.4085419176357996,0.6419545222571585,0.3737599373781049
USA,Ground_vehicles,2025-03-04,5.7 ~ 6.7,5.7,23447.0,1105.1400002437106,0.6657556489103084,0.0023585106836695,0.0023585106836695,0.1679542912919417,0.5007292790232288,0.6664776498745884,0.44435605682547674
USA,Ground_vehicles,2025-03-04,6.0 ~ 7.0,6.0,32581.0,1369.0551263444515,0.6929117062091403,0.0016973082471379,0.0016973082471379,0.1734085211372268,0.5446885234234242,0.6774802577419301,0.4897830595865337
USA,Ground_vehicles,2025-03-04,6.3 ~ 7.3,6.3,29216.0,1231.3870278190684,0.6808940888554217,0.0109679627601314,0.0116401971522453,0.1757743049479023,0.5591134781626409,0.657144654949397,0.4841445641788841
USA,Ground_vehicles,2025-03-04,6.7 ~ 7.7,6.7,22896.0,1202.2750314049451,0.6614369496855345,0.0115801886792452,0.0124379804332634,0.1749351574186745,0.5572838827439023,0.640052421767567,0.46351929748009113
